"","first_name","last_name","baker_age","baker_occupation","hometown","signature_bake","show_stopper","series","episode","technical","result"
"8651","Tom","Gilliford",26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir",8,4,5,"OUT"
"8652","Tom","Gilliford",26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir",8,5,NA,NA
"8653","Tom","Gilliford",26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir",8,6,NA,NA
"8654","Tom","Gilliford",26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir",8,7,NA,NA
"8655","Tom","Gilliford",26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir",8,8,NA,NA
"8656","Tom","Gilliford",26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir",8,9,NA,NA
"8657","Tom","Gilliford",26,"Project engagement manager","Rochdale","Chocolate Orange and Chilli Swirl Bread","Jörmungandr and Mjölnir",8,10,NA,NA
"8658","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",7,1,2,"IN"
"8659","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",7,2,7,"IN"
"8660","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",7,3,4,"STAR BAKER"
"8661","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",7,4,5,"IN"
"8662","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",7,5,4,"IN"
"8663","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",7,6,1,"STAR BAKER"
"8664","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",7,7,5,"OUT"
"8665","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",7,8,NA,NA
"8666","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",7,9,NA,NA
"8667","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",7,10,NA,NA
"8668","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",8,1,7,"IN"
"8669","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",8,2,5,"IN"
"8670","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",8,3,4,"IN"
"8671","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",8,4,5,"OUT"
"8672","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",8,5,NA,NA
"8673","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",8,6,NA,NA
"8674","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",8,7,NA,NA
"8675","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",8,8,NA,NA
"8676","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",8,9,NA,NA
"8677","Tom","Gilliford",26,"Project engagement manager","Rochdale","West Yorkshire Fusion Puddings","Fennel Churros Snake In The Grass",8,10,NA,NA
"8678","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",7,1,2,"IN"
"8679","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",7,2,7,"IN"
"8680","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",7,3,4,"STAR BAKER"
"8681","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",7,4,5,"IN"
"8682","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",7,5,4,"IN"
"8683","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",7,6,1,"STAR BAKER"
"8684","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",7,7,5,"OUT"
"8685","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",7,8,NA,NA
"8686","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",7,9,NA,NA
"8687","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",7,10,NA,NA
"8688","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",8,1,7,"IN"
"8689","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",8,2,5,"IN"
"8690","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",8,3,4,"IN"
"8691","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",8,4,5,"OUT"
"8692","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",8,5,NA,NA
"8693","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",8,6,NA,NA
"8694","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",8,7,NA,NA
"8695","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",8,8,NA,NA
"8696","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",8,9,NA,NA
"8697","Tom","Gilliford",26,"Project engagement manager","Rochdale","Mega Breakfast Bonanzas; Granola Spirals and Wheat Foldovers","Yin and Yang Amuse-bouche",8,10,NA,NA
"8698","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",7,1,2,"IN"
"8699","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",7,2,7,"IN"
"8700","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",7,3,4,"STAR BAKER"
"8701","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",7,4,5,"IN"
"8702","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",7,5,4,"IN"
"8703","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",7,6,1,"STAR BAKER"
"8704","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",7,7,5,"OUT"
"8705","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",7,8,NA,NA
"8706","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",7,9,NA,NA
"8707","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",7,10,NA,NA
"8708","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",8,1,7,"IN"
"8709","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",8,2,5,"IN"
"8710","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",8,3,4,"IN"
"8711","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",8,4,5,"OUT"
"8712","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",8,5,NA,NA
"8713","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",8,6,NA,NA
"8714","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",8,7,NA,NA
"8715","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",8,8,NA,NA
"8716","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",8,9,NA,NA
"8717","Tom","Gilliford",26,"Project engagement manager","Rochdale","Blood Orange Halloween Pumpkin Pie","Floral Tea Cake",8,10,NA,NA
"8718","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",7,1,2,"IN"
"8719","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",7,2,7,"IN"
"8720","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",7,3,4,"STAR BAKER"
"8721","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",7,4,5,"IN"
"8722","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",7,5,4,"IN"
"8723","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",7,6,1,"STAR BAKER"
"8724","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",7,7,5,"OUT"
"8725","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",7,8,NA,NA
"8726","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",7,9,NA,NA
"8727","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",7,10,NA,NA
"8728","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",8,1,7,"IN"
"8729","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",8,2,5,"IN"
"8730","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",8,3,4,"IN"
"8731","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",8,4,5,"OUT"
"8732","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",8,5,NA,NA
"8733","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",8,6,NA,NA
"8734","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",8,7,NA,NA
"8735","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",8,8,NA,NA
"8736","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",8,9,NA,NA
"8737","Tom","Gilliford",26,"Project engagement manager","Rochdale","Millionaire's Roulade","Hipster Picnic",8,10,NA,NA
"8738","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",7,1,2,"IN"
"8739","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",7,2,7,"IN"
"8740","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",7,3,4,"STAR BAKER"
"8741","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",7,4,5,"IN"
"8742","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",7,5,4,"IN"
"8743","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",7,6,1,"STAR BAKER"
"8744","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",7,7,5,"OUT"
"8745","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",7,8,NA,NA
"8746","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",7,9,NA,NA
"8747","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",7,10,NA,NA
"8748","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",8,1,7,"IN"
"8749","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",8,2,5,"IN"
"8750","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",8,3,4,"IN"
"8751","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",8,4,5,"OUT"
"8752","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",8,5,NA,NA
"8753","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",8,6,NA,NA
"8754","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",8,7,NA,NA
"8755","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",8,8,NA,NA
"8756","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",8,9,NA,NA
"8757","Tom","Gilliford",26,"Project engagement manager","Rochdale","Gilded Pear and Cardamom Cake","'Stack of Books' Cake",8,10,NA,NA
"8758","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",7,1,2,"IN"
"8759","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",7,2,7,"IN"
"8760","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",7,3,4,"STAR BAKER"
"8761","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",7,4,5,"IN"
"8762","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",7,5,4,"IN"
"8763","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",7,6,1,"STAR BAKER"
"8764","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",7,7,5,"OUT"
"8765","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",7,8,NA,NA
"8766","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",7,9,NA,NA
"8767","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",7,10,NA,NA
"8768","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",8,1,7,"IN"
"8769","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",8,2,5,"IN"
"8770","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",8,3,4,"IN"
"8771","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",8,4,5,"OUT"
"8772","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",8,5,NA,NA
"8773","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",8,6,NA,NA
"8774","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",8,7,NA,NA
"8775","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",8,8,NA,NA
"8776","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",8,9,NA,NA
"8777","Tom","Gilliford",26,"Project engagement manager","Rochdale","Coffee and Amaretto Kisses","'Drain Pipes and Ladders' Game",8,10,NA,NA
"8778","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",7,1,2,"IN"
"8779","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",7,2,7,"IN"
"8780","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",7,3,4,"STAR BAKER"
"8781","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",7,4,5,"IN"
"8782","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",7,5,4,"IN"
"8783","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",7,6,1,"STAR BAKER"
"8784","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",7,7,5,"OUT"
"8785","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",7,8,NA,NA
"8786","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",7,9,NA,NA
"8787","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",7,10,NA,NA
"8788","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",8,1,7,"IN"
"8789","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",8,2,5,"IN"
"8790","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",8,3,4,"IN"
"8791","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",8,4,5,"OUT"
"8792","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",8,5,NA,NA
"8793","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",8,6,NA,NA
"8794","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",8,7,NA,NA
"8795","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",8,8,NA,NA
"8796","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",8,9,NA,NA
"8797","Tom","Gilliford",26,"Project engagement manager","Rochdale","Orange and Cranberry Teacakes","'Pink & Yellow Rose Centrepiece' Bread Sculpture",8,10,NA,NA
"8798","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",7,1,2,"IN"
"8799","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",7,2,7,"IN"
"8800","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",7,3,4,"STAR BAKER"
"8801","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",7,4,5,"IN"
"8802","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",7,5,4,"IN"
"8803","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",7,6,1,"STAR BAKER"
"8804","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",7,7,5,"OUT"
"8805","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",7,8,NA,NA
"8806","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",7,9,NA,NA
"8807","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",7,10,NA,NA
"8808","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",8,1,7,"IN"
"8809","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",8,2,5,"IN"
"8810","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",8,3,4,"IN"
"8811","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",8,4,5,"OUT"
"8812","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",8,5,NA,NA
"8813","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",8,6,NA,NA
"8814","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",8,7,NA,NA
"8815","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",8,8,NA,NA
"8816","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",8,9,NA,NA
"8817","Tom","Gilliford",26,"Project engagement manager","Rochdale","Stem Ginger Caramel Shortbreads","Hummingbird Cake",8,10,NA,NA
"8818","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",7,1,2,"IN"
"8819","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",7,2,7,"IN"
"8820","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",7,3,4,"STAR BAKER"
"8821","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",7,4,5,"IN"
"8822","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",7,5,4,"IN"
"8823","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",7,6,1,"STAR BAKER"
"8824","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",7,7,5,"OUT"
"8825","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",7,8,NA,NA
"8826","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",7,9,NA,NA
"8827","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",7,10,NA,NA
"8828","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",8,1,7,"IN"
"8829","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",8,2,5,"IN"
"8830","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",8,3,4,"IN"
"8831","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",8,4,5,"OUT"
"8832","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",8,5,NA,NA
"8833","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",8,6,NA,NA
"8834","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",8,7,NA,NA
"8835","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",8,8,NA,NA
"8836","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",8,9,NA,NA
"8837","Tom","Hetherington",29,"Architect","Edinburgh","G&T Drizzle Cake","Black Forest Broken Mirror",8,10,NA,NA
"8838","Tom","Hetherington",29,"Architect","Edinburgh","Chai Frappelatteccino Biscuits","Tom and Pod's Near Death Experience",7,1,2,"IN"
